"date","banksy.tot","banksy.pos","banksy.neg","banksy.neu","banksy.imp","burmavj.tot","burmavj.pos","burmavj.neg","burmavj.neu","burmavj.imp","dangerousman.tot","dangerousman.pos","dangerousman.neg","dangerousman.neu","dangerousman.imp","foodinc.tot","foodinc.pos","foodinc.neg","foodinc.neu","foodinc.imp","gasland.tot","gasland.pos","gasland.neg","gasland.neu","gasland.imp","hellandbackagain.tot","hellandbackagain.pos","hellandbackagain.neg","hellandbackagain.neu","hellandbackagain.imp","ifatreefalls.tot","ifatreefalls.pos","ifatreefalls.neg","ifatreefalls.neu","ifatreefalls.imp","insidejob.tot","insidejob.pos","insidejob.neg","insidejob.neu","insidejob.imp","paradiselost3.tot","paradiselost3.pos","paradiselost3.neg","paradiselost3.neu","paradiselost3.imp","pina.tot","pina.pos","pina.neg","pina.neu","pina.imp","restrepo.tot","restrepo.pos","restrepo.neg","restrepo.neu","restrepo.imp","thecove.tot","thecove.pos","thecove.neg","thecove.neu","thecove.imp","wasteland.tot","wasteland.pos","wasteland.neg","wasteland.neu","wasteland.imp","whichwayhome.tot","whichwayhome.pos","whichwayhome.neg","whichwayhome.neu","whichwayhome.imp","burmavj.goog","thecove.goog","dangerousman.goog","wasteland.goog","whichwayhome.goog","banksy.goog","foodinc.goog","gasland.goog","hellandbackagain.goog","ifatreefalls.goog","insidejob.goog","paradiselost3.goog","restrepo.goog","banksy.tv.cts","banksy.show.cts","banksy.pap.cts","banksy.article.cts","dangerousman.tv.cts","dangerousman.show.cts","dangerousman.pap.cts","dangerousman.article.cts","foodinc.tv.cts","foodinc.show.cts","foodinc.pap.cts","foodinc.article.cts","gasland.tv.cts","gasland.show.cts","gasland.pap.cts","gasland.article.cts","hellandbackagain.tv.cts","hellandbackagain.show.cts","hellandbackagain.pap.cts","hellandbackagain.article.cts","ifatreefalls.tv.cts","ifatreefalls.show.cts","ifatreefalls.pap.cts","ifatreefalls.article.cts","insidejob.tv.cts","insidejob.show.cts","insidejob.pap.cts","insidejob.article.cts","paradiselost3.tv.cts","paradiselost3.show.cts","paradiselost3.pap.cts","paradiselost3.article.cts","pina.tv.cts","pina.show.cts","pina.pap.cts","pina.article.cts","restrepo.tv.cts","restrepo.show.cts","restrepo.pap.cts","restrepo.article.cts","thecove.tv.cts","thecove.show.cts","thecove.pap.cts","thecove.article.cts","wasteland.tv.cts","wasteland.show.cts","wasteland.pap.cts","wasteland.article.cts","burmavj.tv.cts","burmavj.show.cts","burmavj.pap.cts","burmavj.article.cts","whichwayhome.tv.cts","whichwayhome.show.cts","whichwayhome.pap.cts","whichwayhome.article.cts","pina.goog"
"2010-08-01",44,11,3,30,62764,1,0,1,0,1692,5,1,1,3,3992,15,3,1,11,31041,7,2,0,5,6584,0,0,0,0,0,2,0,0,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33,5,0,28,42772,21,6,3,12,11321,2,0,0,2,42,0,0,0,0,0,6,31,18,8,0,18,16,12,0,0,1,4,55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-02",78,26,7,45,54394,1,0,0,1,2012,8,2,0,6,24156,25,11,4,10,21655,23,5,7,11,37635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,412,18,7,1,10,25639,39,8,2,29,30434,0,0,0,0,0,0,0,0,0,0,8,28,12,0,0,18,22,12,0,0,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-03",118,45,6,67,286723,0,0,0,0,0,5,2,0,3,1128,31,12,2,17,29743,13,6,1,6,16852,0,0,0,0,0,9,0,0,9,16765,0,0,0,0,0,0,0,0,0,0,2,0,2,0,746,11,2,1,8,3622,51,11,3,37,56219,9,0,0,9,16765,0,0,0,0,0,8,28,12,0,0,18,22,12,0,0,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-04",96,25,9,62,158645,1,1,0,0,949,4,1,0,3,677,26,12,1,13,23598,13,1,3,9,22461,0,0,0,0,0,2,1,0,1,243,0,0,0,0,0,0,0,0,0,0,7,2,0,5,2971,14,3,2,9,55849,36,6,5,25,78057,2,1,0,1,243,0,0,0,0,0,8,28,12,0,0,18,22,12,0,0,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-05",89,25,4,60,81591,0,0,0,0,0,17,1,0,16,39347,25,13,5,7,35436,11,2,0,9,7689,0,0,0,0,0,3,0,0,3,3180,0,0,0,0,0,1,0,0,1,21,3,0,0,3,1568,17,9,2,6,161757,52,15,6,31,48053,3,0,0,3,3180,1,0,0,1,0,8,28,12,0,0,18,22,12,0,0,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-06",52,12,6,34,55134,2,2,0,0,149,3,0,1,2,8507,28,10,2,16,37390,82,2,2,78,31583,0,0,0,0,0,2,0,1,1,2980,0,0,0,0,0,0,0,0,0,0,1,1,0,0,244,35,7,1,27,44221,73,13,9,51,506468,2,0,1,1,2980,0,0,0,0,0,8,28,12,0,0,18,22,12,0,0,1,2,45,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-07",47,13,2,32,1990100,0,0,0,0,0,3,1,1,1,5589,24,14,2,8,19017,8,1,1,6,3995,0,0,0,0,0,3,1,0,2,950,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1279,29,8,1,20,67201,38,7,4,27,33402,3,1,0,2,950,0,0,0,0,0,8,28,12,0,0,18,22,12,0,0,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-08",42,15,3,24,35850,1,0,0,1,251,4,2,0,2,1214,31,16,3,12,31801,9,2,0,7,58160,0,0,0,0,0,4,0,0,4,0,1,0,0,1,7,0,0,0,0,0,1,0,0,1,297,21,6,1,14,19043,38,8,3,27,51346,4,0,0,4,0,0,0,0,0,0,8,28,12,0,0,18,22,12,0,0,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-09",58,15,2,41,65229,1,0,0,1,215,4,1,0,3,1935,26,14,3,9,41799,12,4,2,6,5979,0,0,0,0,0,1,0,0,1,346,1,0,0,1,202,0,0,0,0,0,2,0,0,2,441,20,7,0,13,51375,26,12,1,13,34593,1,0,0,1,346,0,0,0,0,0,7,29,17,0,8,15,20,12,0,0,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-10",58,18,1,39,47605,2,0,0,2,922,0,0,0,0,0,18,7,1,10,14867,11,3,0,8,9802,0,0,0,0,0,6,1,0,5,15442,1,0,0,1,307,0,0,0,0,0,1,0,0,1,408,18,6,1,11,39054,35,4,3,28,67739,6,1,0,5,15442,0,0,0,0,0,7,29,17,0,8,15,20,12,0,0,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-11",68,24,6,38,71329,2,1,1,0,296,3,0,0,3,819,46,13,6,27,36642,18,4,2,12,22961,0,0,0,0,0,20,1,0,19,1308409,0,0,0,0,0,0,0,0,0,0,11,1,0,10,32855,16,2,2,12,12710,45,8,2,35,43560,20,1,0,19,1308409,0,0,0,0,0,7,29,17,0,8,15,20,12,0,0,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-12",76,35,7,34,58709,0,0,0,0,0,0,0,0,0,0,89,15,6,68,168139,16,4,0,12,75500,0,0,0,0,0,16,1,0,15,22853,0,0,0,0,0,0,0,0,0,0,4,1,2,1,8614,17,3,1,13,23502,30,5,2,23,79508,16,1,0,15,22853,0,0,0,0,0,7,29,17,0,8,15,20,12,0,0,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-13",82,32,7,43,94464,3,1,0,2,469,1,0,0,1,1485,67,12,3,52,18348,5,2,0,3,5688,0,0,0,0,0,5,2,0,3,14749,1,0,0,1,2748,0,0,0,0,0,0,0,0,0,0,23,6,0,17,22192,21,8,0,13,9670,5,2,0,3,14749,0,0,0,0,0,7,29,17,0,8,15,20,12,0,0,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-14",54,20,5,29,66986,1,0,0,1,215,2,0,0,2,1069,73,18,2,53,42874,10,3,0,7,19736,0,0,0,0,0,6,1,1,4,6619,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4444,11,6,0,5,16294,151,9,1,141,142362,6,1,1,4,6619,1,1,0,0,244,7,29,17,0,8,15,20,12,0,0,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-15",44,9,4,31,33511,3,1,0,2,619,6,3,0,3,39709,29,16,4,9,30502,6,3,0,3,7887,0,0,0,0,0,13,6,0,7,12894,2,0,1,1,655,0,0,0,0,0,10,5,0,5,5396,10,1,1,8,25157,50,8,2,40,96562,13,6,0,7,12894,0,0,0,0,0,7,29,17,0,8,15,20,12,0,0,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-16",59,10,3,46,22147,0,0,0,0,0,7,1,0,6,1089913,28,8,4,16,49106,8,3,2,3,42418,0,0,0,0,0,5,0,0,5,3370,4,3,0,1,28553,0,0,0,0,0,5,3,0,2,1653,17,0,0,17,11804,89,27,2,60,146552,5,0,0,5,3370,3,0,0,3,42435,6,31,16,0,8,17,18,12,0,0,5,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2010-08-17",73,13,0,60,92212,1,1,0,0,3000,7,1,0,6,3987,20,9,1,10,19076,24,7,0,17,27997,0,0,0,0,0,8,5,0,3,4666,4,0,0,4,1415,0,0,0,0,0,1,0,0,1,0,10,1,0,9,3937,76,27,4,45,108363,8,5,0,3,4666,0,0,0,0,0,6,31,16,0,8,17,18,12,0,0,5,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2010-08-18",78,19,2,57,58604,1,0,0,1,557,0,0,0,0,0,34,12,1,21,28906,16,4,4,8,9341,0,0,0,0,0,2,2,0,0,233,0,0,0,0,0,0,0,0,0,0,1,0,0,1,385,19,5,3,11,39992,33,9,3,21,37198,2,2,0,0,233,0,0,0,0,0,6,31,16,0,8,17,18,12,0,0,5,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
"2010-08-19",66,9,7,50,35780,0,0,0,0,0,10,7,0,3,64088,29,19,1,9,11235,21,3,2,16,19573,0,0,0,0,0,5,2,0,3,106579,4,0,0,4,26742,0,0,0,0,0,4,3,0,1,491,21,3,1,17,49977,25,12,5,8,18432,5,2,0,3,106579,0,0,0,0,0,6,31,16,0,8,17,18,12,0,0,5,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2010-08-20",60,13,2,45,61201,2,1,0,1,56,6,1,0,5,1980,34,10,1,23,156202,21,13,0,8,134269,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8533,0,0,0,0,0,8,2,2,4,2705,27,4,1,22,53445,15,4,2,9,37549,0,0,0,0,0,0,0,0,0,0,6,31,16,0,8,17,18,12,0,0,5,2,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2010-08-21",39,17,1,21,19986,1,0,0,1,342,1,0,0,1,547,25,11,0,14,31804,32,9,1,22,24474,0,0,0,0,0,1,0,0,1,1024,2,0,0,2,267,0,0,0,0,0,4,1,0,3,1460,5,1,1,3,1801,25,4,0,21,76342,1,0,0,1,1024,0,0,0,0,0,6,31,16,0,8,17,18,12,0,0,5,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2010-08-22",48,19,2,27,61410,1,0,0,1,57,3,2,0,1,12560,27,13,3,11,11956,8,2,1,5,10061,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2677,0,0,0,0,0,5,1,0,4,4195,18,6,0,12,14137,33,11,5,17,12176,0,0,0,0,0,0,0,0,0,0,6,31,16,0,8,17,18,12,0,0,5,2,33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
"2010-08-23",40,14,2,24,45138,0,0,0,0,0,4,1,0,3,247263,34,10,1,23,207032,7,2,0,5,8179,0,0,0,0,0,1,0,0,1,466,12,0,0,12,237177,0,0,0,0,0,3,1,0,2,6355,16,2,0,14,4711,138,99,8,31,3314503,1,0,0,1,466,1,0,0,1,799,3,48,11,0,7,18,15,12,0,0,5,7,26,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5
"2010-08-24",76,18,2,56,136305,0,0,0,0,0,4,0,0,4,8286,47,24,5,18,73123,10,3,0,7,16183,0,0,0,0,0,2,1,0,1,2701,131,8,3,120,315098,0,0,0,0,0,0,0,0,0,0,18,8,1,9,13163,59,17,5,37,123576,2,1,0,1,2701,0,0,0,0,0,3,48,11,0,7,18,15,12,0,0,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-25",85,22,7,56,143152,0,0,0,0,0,1,1,0,0,543,57,31,6,20,61059,12,4,0,8,15732,0,0,0,0,0,5,1,0,4,5218,93,22,1,70,181979,0,0,0,0,0,4,1,0,3,4638,13,2,0,11,32171,29,14,2,13,86961,5,1,0,4,5218,0,0,0,0,0,3,48,11,0,7,18,15,12,0,0,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-26",78,29,3,46,90109,1,0,0,1,595,1,0,0,1,146,27,16,2,9,56193,3,2,0,1,3969,0,0,0,0,0,4,2,0,2,12158,37,2,1,34,120313,0,0,0,0,0,7,2,0,5,6026,16,4,0,12,6014,38,13,3,22,29859,4,2,0,2,12158,0,0,0,0,0,3,48,11,0,7,18,15,12,0,0,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-27",54,19,1,34,88972,0,0,0,0,0,1,1,0,0,860,41,4,1,36,29902,20,6,1,13,20422,0,0,0,0,0,2,0,0,2,475,25,3,0,22,49045,0,0,0,0,0,2,1,0,1,1407,11,4,1,6,8434,114,52,1,61,228642,2,0,0,2,475,0,0,0,0,0,3,48,11,0,7,18,15,12,0,0,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-28",31,13,4,14,12867,0,0,0,0,0,2,1,0,1,896,34,13,6,15,14563,16,2,2,12,17947,0,0,0,0,0,2,0,0,2,330,33,3,0,30,43699,0,0,0,0,0,3,0,0,3,1647,3,0,0,3,1752,89,26,8,55,111298,2,0,0,2,330,0,0,0,0,0,3,48,11,0,7,18,15,12,0,0,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-29",30,15,0,15,21476,0,0,0,0,0,3,1,0,2,2128,27,12,0,15,56627,3,1,0,2,4032,0,0,0,0,0,1,0,0,1,18,18,3,0,15,18447,0,0,0,0,0,5,1,0,4,1148,8,3,0,5,13125,94,32,12,50,131431,1,0,0,1,18,0,0,0,0,0,3,48,11,0,7,18,15,12,0,0,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2010-08-30",55,9,12,34,245432,0,0,0,0,0,0,0,0,0,0,31,17,3,11,26938,17,3,3,11,17419,0,0,0,0,0,1,0,0,1,8631,20,6,0,14,23701,0,0,0,0,0,6,0,0,6,1366,4,0,0,4,2803,427,123,95,209,1341823,1,0,0,1,8631,0,0,0,0,0,5,35,13,0,7,44,14,12,0,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-08-31",68,14,9,45,75005,0,0,0,0,0,4,0,1,3,2050,36,16,4,16,42038,6,3,0,3,20835,0,0,0,0,0,3,0,0,3,3255,33,0,1,32,358914,0,0,0,0,0,8,0,0,8,4229,20,6,0,14,64518,140,39,23,78,100315,3,0,0,3,3255,0,0,0,0,0,5,35,13,0,7,44,14,12,0,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-09-01",92,18,4,70,159185,3,3,0,0,4271,4,1,0,3,4431,31,18,4,9,1620789,24,3,1,20,48868,0,0,0,0,0,3,0,0,3,2980,27,2,0,25,88530,0,0,0,0,0,2,0,0,2,402,12,3,0,9,19759,164,58,13,93,430880,3,0,0,3,2980,0,0,0,0,0,5,35,13,0,7,44,14,12,0,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-09-02",198,25,5,168,467979,1,0,0,1,208,1,0,0,1,0,16,7,1,8,7679,18,4,2,12,15720,0,0,0,0,0,9,2,0,7,16155,89,18,2,69,555022,0,0,0,0,0,2,0,0,2,264,11,4,0,7,3258,76,18,15,43,70538,9,2,0,7,16155,0,0,0,0,0,5,35,13,0,7,44,14,12,0,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-09-03",101,22,4,75,79424,0,0,0,0,0,1,0,0,1,0,23,10,2,11,11224,18,4,1,13,65350,0,0,0,0,0,2,0,0,2,1229,40,2,0,38,127778,0,0,0,0,0,4,2,0,2,614,14,4,1,9,16414,116,39,8,69,542271,2,0,0,2,1229,0,0,0,0,0,5,35,13,0,7,44,14,12,0,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-09-04",79,18,8,53,76615,3,0,0,3,849,1,0,0,1,78,32,8,3,21,7819,6,1,0,5,13536,0,0,0,0,0,1,0,0,1,785,33,1,0,32,102055,0,0,0,0,0,2,0,0,2,547,4,0,1,3,2782,94,21,10,63,270331,1,0,0,1,785,0,0,0,0,0,5,35,13,0,7,44,14,12,0,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-09-05",102,25,4,73,223642,0,0,0,0,0,0,0,0,0,0,35,13,2,20,45276,21,2,2,17,43869,0,0,0,0,0,2,0,2,0,779,12,3,1,8,7982,0,0,0,0,0,3,0,1,2,141,2,1,0,1,1206,156,46,37,73,200689,2,0,2,0,779,0,0,0,0,0,5,35,13,0,7,44,14,12,0,0,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2010-09-06",324,63,24,237,278364,0,0,0,0,0,1,0,0,1,249,102,20,73,9,574221,18,3,4,11,20757,0,0,0,0,0,2,0,0,2,119,19,1,0,18,40448,0,0,0,0,0,3,0,0,3,840,25,5,0,20,22767,104,26,10,68,101541,2,0,0,2,119,0,0,0,0,0,6,29,12,0,8,36,18,16,0,0,5,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2010-09-07",430,114,13,303,358325,2,0,0,2,152,1,1,0,0,36,42,12,19,11,17055,14,10,0,4,26823,0,0,0,0,0,4,2,0,2,2295,28,2,4,22,109319,0,0,0,0,0,2,1,0,1,3239,16,4,1,11,34327,126,30,16,80,341661,4,2,0,2,2295,0,0,0,0,0,6,29,12,0,8,36,18,16,0,0,5,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2010-09-08",565,144,25,396,552991,0,0,0,0,0,0,0,0,0,0,62,15,4,43,73522,10,2,1,7,15385,0,0,0,0,0,1,1,0,0,74,13,3,0,10,23011,0,0,0,0,0,2,1,0,1,1795,13,4,1,8,200552,68,24,7,37,157262,1,1,0,0,74,0,0,0,0,0,6,29,12,0,8,36,18,16,0,0,5,3,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2010-09-09",394,103,25,266,829205,2,0,0,2,1248,0,0,0,0,0,49,16,3,30,110036,14,3,0,11,10410,0,0,0,0,0,5,1,0,4,20791,16,3,0,13,58682,0,0,0,0,0,1,0,0,1,412,7,2,0,5,7306,74,23,10,41,61482,5,1,0,4,20791,0,0,0,0,0,6,29,12,0,8,36,18,16,0,0,5,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2010-09-10",359,84,40,234,265657,0,0,0,0,0,3,0,0,3,20,42,12,5,25,69552,12,1,3,8,12122,0,0,0,0,0,1,0,0,1,174,59,14,3,42,86433,0,0,0,0,0,1,1,0,0,0,18,2,0,16,11152,64,16,10,38,148967,1,0,0,1,174,0,0,0,0,0,6,29,12,0,8,36,18,16,0,0,5,3,28,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2010-09-11",252,69,14,169,126213,1,0,0,1,0,0,0,0,0,0,13,5,1,7,13158,8,2,0,6,11588,0,0,0,0,0,1,0,0,1,2921,39,7,3,29,96230,0,0,0,0,0,3,1,0,2,796,26,6,5,15,37022,78,22,16,40,60540,1,0,0,1,2921,0,0,0,0,0,6,29,12,0,8,36,18,16,0,0,5,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
